"Id";"Escenario";"TipoRelato";"NombreDonante";"Cartela";"Simbolos";"Id Imagen";"Autor";"Titulo";"Fecha";"ComentariosBiblio";"Técnica";"ProcedenciaIm";"Fuenteimagen";"Ciudad";"Anotaciones";"Id Relato - Personaje";"Id Pasaje";"Atributos iconográficos";"Personajes excluidos";"Sintesis"
1657;;;;0;;1955;"Anónimo";"Santos y santas dominicos";"XVIII";;"Óleo sobre grabado";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";;;;;;
1658;;;;0;;1286;"Gregorio Vásquez de Arce y Ceballos";"Saturnina Martirio de";"XVII";"p";"Óleo sobre tela";"Colección particular";"PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986";"Colombia, Bogotá";"513";;;;;
1659;;;;0;;1198;"Gregorio Vásquez de Arce y Ceballos";"Sebastián ";"XVII";;"Óleo sobre madera";"Iglesia San Ignacio ";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";"101";;;;;
1660;;;;0;;675;"A. Pérez";"San Sebastián";"1693";;"Óleo sobre tela";"Colección particular";"MENDOZA Varela, Eduardo. Dos siglos de pintura colonial colombiana. Bogotá: ediciones el sol y la luna, 1966.";"Colombia, Bogotá";;;;;;
1661;;;;0;;1527;"Anónimo";"Sebastián Carlos Pretel Cid rector";"XVII";;"Óleo sobre tela";"Colegio del Rosario";"GIL TOVAR, Francisco. Historia y arte en el colegio mayor del rosario. Bogotá: Ediciones rosaristas, 1982.";"Colombia, Bogotá";;;;;;
1662;;;;0;;520;"Gregorio Vásquez de Arce y Ceballos";"Sebastián Martirio de San";"1672";;"Óleo sobre tela";"Colección particular";"PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986";"Colombia, Bogotá";"151";;;;;
1663;;;;0;;897;"Anónimo";"Sentencia";"XVIII";;"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia, Bogotá";;;;;;
1664;"Terreste";"Historiada";;0;"Columna-
Lazos-";399;"Anónimo ";"Señor atado a la columna y San Pedro";"XVII";;"Óleo sobre tela";"Museo Santa Clara";"GUTIÉRREZ Vallejo, Jaime. Iglesia Museo Santa Clara. Catálogo de la Colección. Bogotá: Instituto Colombiano de Cultura, 1995.";"Colombia, Bogotá";"María Cristina Pérez";124;;"A partir del siglo XV, se ven a parecer, y después multiplicarse, imágenes pintadas y esculpidas que muestran a Cristo después de la flagelación. Cristo, con las manos atadas, está sentado en el suelo al lado de la columna, un ángel le señala a un niño orando.";;"Representación religiosa en la que se observa el Señor de la Columna en compañía de San Pedro. Jesús se encuentra de pie, cuerpo entero, semiperfil derecho y mirada dirigida hacia el espectador. Tiene el cabello largo, barba oscura, ojos negros y frente amplia. Cubre su cintura con un manto blanco y sus manos se encuentran atacas con un lazo a una columna. De rodillas, parte derecha, se encuentra San Pedro con sus manos extendidas hacia arriba y la mirada dirigida hacia Jesús. Lleva el cabello gris, frente amplia, ojos negros y frente amplia; asimismo, posee una túnica y un manto oscuro. Sus pies se encuentran descalzos. La escena se desarrolla en un cuarto cerrado."
1665;;;;0;;1652;"Anónimo";"Señor Caído";"XVII";;"Óleo sobre tela";"Iglesia San Juan Dios";"VALLIN, Rodolfo, Laura Vargas. Iglesia de San Juan de Dios. Bogotá: Arquidiócesis de Bogotá, 2004.";"Colombia, Bogotá";;;;;;
1666;;;;0;;563;"Gregorio Vásquez de Arce y Ceballos";"Señor caído ";"XVII";;"Óleo sobre madera";"Colección particular";"PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986";"Colombia, Bogotá";"278";;;;;
1667;"Terreste";"Escena única";;0;"Columna-";231;"Baltasar Vargas de Figueroa";"Señor de Columna y Pedro Suplicante";"XVII";;"Óleo sobre tela";"Iglesia de las Nieves";"MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.";"Colombia, Tunja";"María Cristina Pérez";124;;"A partir del siglo XV, se ven a parecer, y después multiplicarse, imágenes pintadas y esculpidas que muestran a Cristo después de la flagelación. Cristo, con las manos atadas, está sentado en el suelo al lado de la columna, un ángel le señala a un niño orando.";;"Representación religiosa en la que se observa el Señor de la Columna y a San Pedro a sus pies. Jesús se encuentra de pie, cuerpo entero, semiperfil izquierdo y mirada dirigida hacia el espectador. Tiene el cabello largo, la barba oscura, ojos negros y frente amplia. Cubre su cintura con un manto blanco y sus manos se encuentran atacas con un lazo a una columna. De rodillas se encuentra San Pedro con sus manos extendidas hacia abajo y la mirada dirigida hacia arriba.  Lleva el cabello gris, frente amplia, ojos negros y labios rojos; asimismo, posee una túnica negra y un manto café."
1668;;;;0;;1224;"Baltasar Vargas de Figueroa";"Señor de la caña ";"XVII";;"Óleo sobre tela";"Colección particular";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Bogotá";"70";;;;;
1669;;;;0;;963;"Anónimo";"Señor de la columna";"XVII";;"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1670;;;;0;;964;"Anónimo";"Señor de la columna";"XVII";;"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1671;;;;0;;1040;"Anónimo";"Señor de la Columna";"XVII";;"Óleo sobre tela";"Iglesia de Egipto";"Fotografía Escuela de Restauración Universidad Externado";"Colombia, Bogotá";;;;;;
1672;;;;0;;1010;"Baltasar Vargas de Figueroa";"Señor de la Columna";"XVII";;"Óleo sobre tela";"Iglesia Santa Bárbara";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Bogotá";"76";;;;;
1673;;;;0;;962;"Anónimo";"Señor de la columna";"XVII";;"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1674;"Terreste";"Escena única";;0;"Columna-";209;"Anónimo";"Señor de la Columna y la Súplica de San Pedro";"XVIII";;"Óleo sobre tela";"Iglesia Santa Clara la Real";"MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.";"Colombia, Tunja";"María Cristina Pérez";124;;"A partir del siglo XV, se ven a parecer, y después multiplicarse, imágenes pintadas y esculpidas que muestran a Cristo después de la flagelación. Cristo, con las manos atadas, está sentado en el suelo al lado de la columna, un ángel le señala a un niño orando.";;"Representación religiosa en la que se observa el Señor de la Columna y a San Pedro a sus pies. Jesús se encuentra de pie, cuerpo entero, semiperfil derecho y mirada dirigida hacia San Pedro. Tiene el cabello largo, la barba oscura, ojos negros y frente amplia. Cubre su cintura con un manto blanco y sus manos se encuentran atacas con un lazo a una columna. De rodillas se encuentra San Pedro con sus manos extendidas hacia abajo y la mirada dirigida hacia Jesús. Lleva el cabello gris, frente amplia, ojos negros y labios rojos; asimismo, posee una túnica verde oscuro y un manto café. Sus pies se encuentran descalzos. En un segundo plano, y en otro espacio o escena, se encuentra un personaje con su cabeza inclinada hacia delante."
1675;;;;0;;1364;"Anónimo";"Señor de Sopo";;;"Óleo sobre tela";"Iglesia de Sopó";"Fotografía Jaime Borja";"Colombia, Sopó";;;;;;
1676;;;;0;;1368;"Anónimo";"Señor Sopo";;;"Óleo sobre piedra";"Iglesia de Sopó";"Fotografía Jaime Borja";"Colombia, Sopó";;;;;;
1677;;;;0;;1418;"Anónimo";"Señora de los dolores";"XVII";;"Óleo sobre tela";"Museo de Arte Religioso";"Fotografía Escuela de Restauración Universidad Externado";"Colombia, Duitama";;;;;;
1678;;;;0;;1459;"Anónimo";"Silverio";"XVII";;"Óleo sobre madera";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia, Bogotá";;12;;;;
1679;;;;0;;1460;"Anónimo";"Símaco";"XVII";;"Óleo sobre madera";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia, Bogotá";;;;;;
1680;;;;0;;1928;"Domingo de Vasconcellos";"Simón";"XVII";;"Óleo sobre tela";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";;;;;;
1681;;;;0;;597;"Gregorio Vásquez de Arce y Ceballos";"Simón ";"XVII";;"Óleo sobre concha";"Colección Alberto Pizano";"PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986";"Colombia, Bogotá";"361";;;;;
1682;"Sin definir";"Escena única";;0;"__________.";285;"Anónimo";"Simón";"XVII";;"Óleo sobre tela";"Iglesia Santa Bárbara";"SD";"Colombia, Bogotá";"Confirmar santafereño. María Cristina Pérez";125;;"Simón figura con Judas en numerosas representaciones. Las escenas generalmente representaciones son las del martirio de los dos apóstoles  y de la destrucción de los ídolos. En las del martirio, el apóstol está atado a una rueda mientras dos verdugos le cortan el pecho con una sierra de leñador. Hasta el siglo XIII, lleva en la mano un rótulo, después un libro. Posteriormente aparece como atributo especifico la sierra y en el siglo XV predomina definitivamente. En el siglo XVII, Simón hojea a veces libros.";;"Representación religiosa de San Simón. El santo está de cuerpo entero, de pie, de semiperfil derecho, mirada dirigida hacia arriba.  Tiene el cabello corto, barba oscura, ojos negros, frente amplia. Posee una túnica clara y un manto oscuro. Su mano derecha se encuentra ligeramente flexionada hacia arriba, mientras que en la izquierda sustenta un ________."
1683;;;;0;;934;"Anónimo";"Simón";"XVII";;"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1684;"Terreste";"Escena única";;1;"Sierra";235;"Anónimo";"Simón Apóstol San";"XVII";;"Óleo sobre cuero";"Iglesia San Francisco";"MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.";"Colombia, Tunja";"María Cristina Pérez";125;;"Simón figura con Judas en numerosas representaciones. Las escenas generalmente representaciones son las del martirio de los dos apóstoles  y de la destrucción de los ídolos. En las del martirio, el apóstol está atado a una rueda mientras dos verdugos le cortan el pecho con una sierra de leñador. Hasta el siglo XIII, lleva en la mano un rótulo, después un libro. Posteriormente aparece como atributo especifico la sierra y en el siglo XV predomina definitivamente. En el siglo XVII, Simón hojea a veces libros.";;"Representación religiosa del Apóstol Simón. Este santo se encuentra de medio cuerpo, sedante, semiperfil derecho, mirada dirigida hacia abajo. Tiene una camisa blanca y un manto naranja. Lleva el cabello largo, barba café, ojos negros, mejillas rosadas y labios rojos. Con sus manos sustenta una sierra. El retrato está enmarcado en una especie de camarín de distintos colores: rojo, verde, amarillo y dorado."
1685;;;;0;;1959;"Anónimo";"Simón Stock";"XVII";;"Óleo sobre tela";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";;;;;;
1686;;;;0;;1696;"Anónimo";"Simpliciano";"XVII";;"Óleo sobre tela";"Colección Órden Agustina Recoletos";"AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.";"Colombia";;;;;;
1687;;;;0;;1771;"Anónimo";"Sin nombre";"XVIII";;"Óleo sobre tela";"Convento de Santa Inés";"JARAMILLO de Zuleta, Pilar. En olor de santidad: aspectos del convento colonial 1680-1830. Santa Fé de Bogotá: Iglesia Museo de Santa Clara,1992.";"Colombia, Bogotá";;;;;;
1688;;;;0;;1473;"Anónimo";"socorro Nuestra señora del ";"XVII";"Siete ensayos Acuña";"Óleo sobre tela";"Iglesia San Ignacio";"Fotografía Jaime Borja";"Colombia, Bogotá";;;;;;
1689;;;;0;;1875;"Anónimo";"Ignacio de Loyola";"XVIII";;"Óleo sobre tela";;"Fotografía Jaime Borja";"Colombia";;;;;;
1690;"Sin definir";"Escena única";;0;"Estopa-
Laza-
Corona de Espinas-
Rosario-
Aureola-";278;"Anónimo";"Soledad Nuestra Señora de la ";"XVII";;"Óleo sobre tela";"Iglesia Santa Bárbara";"Museo de Arte Colonial. Revelaciones, pintores de Santa Fe en tiempos de la colonia. Bogotá: 1989.";"Colombia, Bogotá";"Confirmar santafereño. María Cristina Pérez";134;;"La pintura,  y sobre todo los grabados, nos dan diferentes versiones de la representación de la Soledad. La más corriente es la de la Viren arrodillada delante de un cruz colocada sobre una mesa o altar. Otras veces se observa a María sentada, contemplando la corona y los clavos. También hay que hacer mención a la Soledad con el corazón sobre el pecho.";;"Composición religiosa de Nuestra Señora de la Soledad. La virgen está de cuerpo entero, sedante, semiperfil derecho, cabeza inclinada hacia adelante, mirada dirigida hacia abajo. Lleva puesto un vestido blanco, un manto negro, un rosario (pende de su cuello) y una aureola de plata. Se encuentra rodeada por un círculo –en forma de sol-  y reposa sobre un soporte de mármol, en el cual se destacan las figuras de tres pequeños ángeles con símbolos de la pasión de Jesús en sus manos, tales como: estopa, lanza y corona de espinas."
1691;"Onírico";"Historiada";;0;"Lienzo con la imagen de ""Santo Tomás""
Libro-
Azucenas-
Aureola-";193;"Anónimo";"Soriano Milagro de";"XVII";;"Óleo sobre tela";"Casa de Juan Vargas";"MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.";"Colombia, Tunja";"Confirmar taller Figueroa María Cristina Pérez";;;;;"Obra de tema religioso en el que se representa el milagro de Soriano. En primer lugar, se observa a la Virgen María con un traje rosado, blanco y verde. Ésta tiene su mano derecha ligeramente flexionada hacia arriba reposando sobre su pecho y con la izquierda mostrando un lienzo con la imagen de “Santo Tomás de Aquino”.  Éste es representado con una túnica blanca, un manto negro, un sol en el pecho, un libro cerrado y varios lirios. El lienzo es sostenido por dos santas: __________ y ___________. La primera tiene un traje blanco, un manto mostaza y una aureola sobre su cabeza, mientras que la segunda posee un vestido verde y un manto rojo. Estos tres personajes se encuentran rodeados de nubes blancas y amarillas. El lienzo es entregado a “San Soriano” que se encuentra de rodillas, medio cuerpo, de espaldas al espectador y con la mirada fija en el santo."
1692;;;;0;;128;"Baltasar Vargas de Figueroa";"Soriano Milagro de";"XVII";;"Óleo sobre tela";"Museo colonial";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Bogotá";"106 María Cristina Pérez";;;;;
1693;;;;0;;1021;"Baltasar Vargas de Figueroa";"Soriano Milagro de ";"1650";;"Óleo sobre lámina";"Colección particular";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Bogotá";"105";19;;;;
1694;;;;0;;1422;"Anónimo";"Pedro de Alcantara";"XIX";;"Óleo sobre tela";"Museo Francisco Cristóbal Toro";"Fotografía Jaime Borja";"Colombia, Santa Fe de Antioquia";;;;;;
1695;"Onírico";"Escena única";;0;"Rosas-
Paloma-";204;"Baltasar de Figueroa";"Sueño de la virgen ";"XVII";;"Óleo sobre tela";"Iglesia de Turmequé";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Turmequé";"1 María Cristina Pérez";109;;"De otro lado, es importante tener en cuenta que el orden adoptado para la presentación de las imágenes de María comprende dos ámbitos principales: el Oriente bizantino y Occidente. Resulta también importante diferenciar los arquetipos retenidos por la devoción mariana: Virgen protectora, Virgen con el Niño, Virgen Dolorosa, y los momentos sucesivos alegóricos al destino religioso de María, desde su Inmaculada Concepción a su dolor en el Calvario y su Asunción al cielo: Visitación, Natividad, Anunciación, Purificación, Asunción.";;"Obra religiosa en formato vertical, en la cual se observa a la Virgen María en compañía de algunos ángeles y del Niño Jesús. Éste último, se encuentra en un primer plano reposando apaciblemente en una cuna envuelto con un manto blanco y verde, siendo arrullado por dos ángeles; los cuales se hallan de rodillas, cabello corto rizado, tez blanca  y mirada dirigida sobre el Niño. Delante de éstos, en la parte inferior-izquierda, una mesa con dos platos con rosas rosadas en su interior. Mientras que a sus espaldas está la Virgen sentada en una mecedora con las manos extendidas hacia arriba, intentando calentarlas con el fuego de una hoguera. María tiene un vestido negro, un manto café y un velo blanco. De otro lado, en la parte superior y sobre un conjunto de nubes que forman un circulo, dos ángeles con instrumentos musicales: un violín  y una guitarra; además entre éstos una paloma con sus alas extendidas en posición de vuelo, representando al Espíritu Santo."
1696;"Onírico";"Escena única";;0;"Rosas-";243;"Baltasar Vargas de Figueroa";"Sueño de la virgen";"XVII";;"Óleo sobre tela";"Iglesia de Monguí";"RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.";"Colombia, Monguí";"12 María Cristina Pérez";109;;"De otro lado, es importante tener en cuenta que el orden adoptado para la presentación de las imágenes de María comprende dos ámbitos principales: el Oriente bizantino y Occidente. Resulta también importante diferenciar los arquetipos retenidos por la devoción mariana: Virgen protectora, Virgen con el Niño, Virgen Dolorosa, y los momentos sucesivos alegóricos al destino religioso de María, desde su Inmaculada Concepción a su dolor en el Calvario y su Asunción al cielo: Visitación, Natividad, Anunciación, Purificación, Asunción.";;"Obra religiosa en formato vertical, en la cual se observa a la Virgen María en compañía de algunos ángeles y del Niño Jesús. Éste último, se encuentra en un primer plano reposando apaciblemente en una cuna envuelto con un manto blanco y azul, siendo arrullado por dos ángeles; los cuales se hallan de rodillas, cabello corto rizado, tez blanca  y mirada dirigida sobre el Niño. Delante de éstos, en la parte inferior-izquierda, una mesa con dos platos con rosas rosadas en su interior. Mientras que a sus espaldas está la Virgen sentada en una mecedora con las manos extendidas hacia arriba, intentando calentarlas con el fuego de una hoguera. María tiene un vestido verde, un manto amarillo y un velo blanco. De otro lado, en la parte superior y sobre un conjunto de nubes que forman un circulo, dos ángeles con instrumentos musicales: un violín  y una guitarra; además entre éstos una paloma con sus alas extendidas en posición de vuelo, representando al Espíritu Santo."
1697;;;;0;;620;"Gregorio Vásquez de Arce y Ceballos";"Sueño de San José ";"XVII";;"Óleo sobre tela";"Colección Sáenz Dávila";"PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986";"Colombia, Bogotá";"419";;;;;
1698;"Onírico";"Historiada";;0;"Corona-
Rosario";401;"Gregorio Vásquez de Arce y Ceballos";"Sueño del bachiller Cotrina";"1668";;"Óleo sobre tela";"Museo Santa Clara";"GUTIÉRREZ Vallejo, Jaime. Iglesia Museo Santa Clara. Catálogo de la Colección. Bogotá: Instituto Colombiano de Cultura, 1995.";"Colombia, Bogotá";"522. María Cristina Pérez";;;;;"Composición religiosa en formato vertical del sueño del bachiller Cotrina con la Virgen María. En primer lugar, se observa al bachiller Cotrina de rodillas, cuerpo entero, semiperfil izquierdo, mirada dirigida sobre la virgen. Tiene el cabello corto, barba gris, ojos negros, mejillas rosadas y labios rojos. Sus manos permanecen juntas a la altura del pecho en posición de oración. A su lado, y sentada sobre una silla blanca, la Virgen María de cuerpo entero, semiperfil derecho, mirada dirigida hacia abajo. Lleva un vestido compuesto por una falda, un manto y un velo blanco con estampados dorados; igualmente posee una corona, un rosario y un prendedor en su pecho. En la parte inferior, al lado de sus pies y entre un conjunto de nubes, tres querubines; mientras que a su espalda se encuentran dos ángeles de pie observando la escena."
1699;;;;0;;743;"Gregorio Vásquez de Arce y Ceballos";"Susana en el baño Casta";"XVII";;"Óleo sobre tela";"Museo colonial";"MENDOZA Varela, Eduardo. Dos siglos de pintura colonial colombiana. Bogotá: ediciones el sol y la luna, 1966.";"Colombia, Bogotá";;;;;;
1700;;;;0;;1920;"Anónimo";"Tadeo muerte de";"XVIII";;"Óleo sobre tela";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";"Confirmar sevillano";;;;;
1701;;;;0;;1707;"Anónimo";"Taller de San José";"XVII";;"Óleo sobre tela";"Colección Órden Agustina Recoletos";"AA.VV. Huellas de la Recoleccion. Agustinos recoletos IV Centenario. Bogotá: Panamerica, 2005.";"Colombia";;;;;;
1702;;;;0;;956;"Anónimo";"Tecla";"XVII";"p";"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1703;;;;0;;1978;"Gregorio Vásquez de Arce y Ceballos";"Tecla mártir";"XVII";;"Óleo sobre madera";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";"Feliciana";;;;;
1704;;;;0;;1096;"Miguel de Santiago";"Credo concepción";"XVII";;"Óleo sobre tela";"Catedral de Bogotá";"Fotografía Constanza Villalobos";"Colombia, Bogotá";;;;"Espiritu santo, dragon, media luna, manto, aureola, puerta, naturaleza americana";;
1705;;;;0;;1988;"Anónimo";"Ángeles Tentación de los";"XVII";;"Óleo sobre tela";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";"Confirmar flamenco";;;;;
1706;;;;0;;1249;"Gregorio Vásquez de Arce y Ceballos";"Teodoro (sic)";"XVIII";;"Óleo sobre tela";"Iglesia de Egipto";"Fotografía Escuela de Restauración Universidad Externado";"Colombia, Bogotá";;;;;;
1707;;;;0;;1383;"Anónimo";"Teresa";"XVIII";"a";"Óleo sobre tela";"Colección particular";"Fotografía Jaime Borja";"Colombia, Medellín";;;;;;
1708;;;;0;;1464;"Anónimo";"Teresa";"XVII";"p";"Óleo sobre madera";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia, Bogotá";;;;;;
1709;;;;0;;1591;"Anónimo";"Teresa Bautismo";"XVII";"a";"Óleo sobre tela";"Convento Carmelitas descalzas";"PERPETUO SOCORRO, Germán María. Historia del Monasterio de Carmelitas descalzas de san José de Bogotá y noticias breves de las hijas del Carmelo en Bogotá. Bogotá: Editorial Cromos, 1947.";"Colombia, Bogotá";;;;;;
1710;;;;0;;1888;"Anónimo";"Teresa como pastora";"XVII";;"Óleo sobre tela";"Convento Carmelitas descalzas";"FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.";"Colombia, Bogotá";;;;;;
1711;;;;0;;1893;"Jerónimo López ";"Teresa coronada por Cristo";"XVII";;"Óleo sobre tela";"Convento Carmelitas descalzas";"FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.";"Colombia, Bogotá";;;;;;
1712;;;;0;;1892;"Jerónimo López ";"Teresa Cristo resucitado aparece a ";"XVII";;"Óleo sobre tela";"Convento Carmelitas descalzas";"FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.";"Colombia, Bogotá";;;;;;
1713;;;;0;;1972;"Anónimo";"Teresa de Jesús";"XVII";;"Óleo sobre tela";"Iglesia San Ignacio";"Inventario Iglesia de San Ignacio: Jaime Borja";"Colombia, Bogotá";;;;;;
1714;;;;0;;1653;"Anónimo";"Teresa de Jesús ";"XVII";;"Óleo sobre tela";"Iglesia San Juan Dios";"VALLIN, Rodolfo, Laura Vargas. Iglesia de San Juan de Dios. Bogotá: Arquidiócesis de Bogotá, 2004.";"Colombia, Bogotá";;;;;;
1715;;;;0;;957;"Anónimo";"Teresa de Jesús";"XVIII";"p";"Óleo sobre madera";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
1716;;;;0;;958;"Anónimo";"Teresa de Jesús 1";"XVII";"a";"Óleo sobre tela";"Colección Órden Agustina";"VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.";"Colombia";;;;;;
