"ID";"nombredes";"Obra";"ID Imagen"
578;"Regreso";1502;1502
578;"Regreso";3110;3110
578;"Regreso";2746;2746
578;"Regreso";3296;3296
578;"Regreso";1337;1337
579;"Reloj";1688;1688
579;"Reloj";5827;5827
580;"Resurrección";1858;1858
581;"Retrato";4338;4338
581;"Retrato";4341;4341
581;"Retrato";2893;2893
581;"Retrato";2449;2449
581;"Retrato";252;252
581;"Retrato";4343;4343
581;"Retrato";2448;2448
581;"Retrato";4640;4640
581;"Retrato";4638;4638
581;"Retrato";4339;4339
581;"Retrato";4342;4342
581;"Retrato";4340;4340
581;"Retrato";2447;2447
581;"Retrato";5507;5507
581;"Retrato";2444;2444
581;"Retrato";4440;4440
581;"Retrato";2445;2445
581;"Retrato";2575;2575
581;"Retrato";3176;3176
582;"Retrato Jesús ecce-homo";406;406
583;"Retrato Santo";3117;3117
583;"Retrato Santo";2698;2698
583;"Retrato Santo";192;192
584;"Rey";2910;2910
584;"Rey";1250;1250
585;"Rico";5923;5923
586;"Riqueza";5927;5927
586;"Riqueza";2910;2910
587;"Ropas y bolso indígena";2745;2745
588;"Rueda";5930;5930
589;"Sabio";2911;2911
589;"Sabio";2909;2909
590;"Sacerdote";2750;2750
591;"Sacerdote/ Quito/Hernando de la Cruz";890;5508
592;"SACRA";217;217
593;"Sacramento";5669;5669
593;"Sacramento";5667;5667
593;"Sacramento";5668;5668
593;"Sacramento";4376;4376
593;"Sacramento";4373;4373
593;"Sacramento";3018;3018
593;"Sacramento";4372;4372
593;"Sacramento";3281;3281
593;"Sacramento";221;221
593;"Sacramento";213;213
593;"Sacramento";214;214
593;"Sacramento";215;215
593;"Sacramento";216;216
593;"Sacramento";217;217
593;"Sacramento";218;218
593;"Sacramento";4255;4255
593;"Sacramento";220;220
593;"Sacramento";1213;1213
593;"Sacramento";1894;1894
593;"Sacramento";222;222
593;"Sacramento";223;223
593;"Sacramento";5666;5666
593;"Sacramento";2200;2200
593;"Sacramento";4256;4256
593;"Sacramento";1214;1214
593;"Sacramento";219;219
593;"Sacramento";2363;2363
593;"Sacramento";4500;4500
593;"Sacramento";2306;2306
593;"Sacramento";2793;2793
594;"Sagrada Familia";947;947
594;"Sagrada Familia";1497;1497
594;"Sagrada Familia";3121;3121
594;"Sagrada Familia";4809;4809
594;"Sagrada Familia";8132;8986
594;"Sagrada Familia";2737;2737
594;"Sagrada Familia";4770;4770
594;"Sagrada Familia";2750;2750
594;"Sagrada Familia";5147;5147
594;"Sagrada Familia";8133;8987
594;"Sagrada Familia";4695;4695
594;"Sagrada Familia";897;897
594;"Sagrada Familia";1313;1313
594;"Sagrada Familia";820;820
594;"Sagrada Familia";7108;7962
594;"Sagrada Familia";925;925
594;"Sagrada Familia";3193;3193
594;"Sagrada Familia";2684;4059
594;"Sagrada Familia";2689;2689
594;"Sagrada Familia";1265;1265
594;"Sagrada Familia";5169;5169
594;"Sagrada Familia";325;325
594;"Sagrada Familia";5168;5168
594;"Sagrada Familia";2395;2395
594;"Sagrada Familia";2758;2758
594;"Sagrada Familia";3357;3357
594;"Sagrada Familia";8085;8939
594;"Sagrada Familia";5167;5167
594;"Sagrada Familia";2495;2495
594;"Sagrada Familia";1301;1301
594;"Sagrada Familia";5163;5163
594;"Sagrada Familia";5158;5158
594;"Sagrada Familia";5157;5157
594;"Sagrada Familia";3635;3635
594;"Sagrada Familia";8423;9277
594;"Sagrada Familia";1804;1804
594;"Sagrada Familia";3298;3298
594;"Sagrada Familia";8359;9213
594;"Sagrada Familia";2747;2747
594;"Sagrada Familia";3297;3297
594;"Sagrada Familia";2748;2748
594;"Sagrada Familia";1492;1492
594;"Sagrada Familia";8332;9186
594;"Sagrada Familia";2749;2749
594;"Sagrada Familia";3032;3032
594;"Sagrada Familia";8556;9410
594;"Sagrada Familia";44;44
594;"Sagrada Familia";1493;1493
594;"Sagrada Familia";4920;4920
594;"Sagrada Familia";1761;1761
594;"Sagrada Familia";1494;1494
594;"Sagrada Familia";1414;1414
594;"Sagrada Familia";1500;1500
594;"Sagrada Familia";1523;1523
594;"Sagrada Familia";1760;1760
594;"Sagrada Familia";208;208
594;"Sagrada Familia";1799;1799
594;"Sagrada Familia";1332;1332
594;"Sagrada Familia";2743;2743
594;"Sagrada Familia";8241;9095
594;"Sagrada Familia";8242;9096
594;"Sagrada Familia";3038;3038
594;"Sagrada Familia";8255;9109
594;"Sagrada Familia";3735;3735
594;"Sagrada Familia";3301;3301
594;"Sagrada Familia";5000;5000
594;"Sagrada Familia";3299;3299
594;"Sagrada Familia";8282;9136
594;"Sagrada Familia";8283;9137
594;"Sagrada Familia";8285;9139
594;"Sagrada Familia";8287;9141
594;"Sagrada Familia";159;159
594;"Sagrada Familia";1421;1421
594;"Sagrada Familia";4414;4414
594;"Sagrada Familia";1150;1150
594;"Sagrada Familia";1151;1151
594;"Sagrada Familia";4480;4480
594;"Sagrada Familia";548;548
594;"Sagrada Familia";5302;5302
594;"Sagrada Familia";5298;5298
594;"Sagrada Familia";5301;5301
594;"Sagrada Familia";2282;2282
594;"Sagrada Familia";492;492
594;"Sagrada Familia";5300;5300
594;"Sagrada Familia";2795;2795
594;"Sagrada Familia";3031;3031
594;"Sagrada Familia";5646;5646
594;"Sagrada Familia";5299;5299
594;"Sagrada Familia";3713;3713
594;"Sagrada Familia";545;545
594;"Sagrada Familia";5401;5401
594;"Sagrada Familia";2543;2543
594;"Sagrada Familia";2268;2268
594;"Sagrada Familia";1397;1397
594;"Sagrada Familia";2554;2554
594;"Sagrada Familia";5377;5698
594;"Sagrada Familia";5388;5388
594;"Sagrada Familia";5389;9544
594;"Sagrada Familia";4420;4420
594;"Sagrada Familia";5397;5397
594;"Sagrada Familia";5413;5413
594;"Sagrada Familia";5403;5403
594;"Sagrada Familia";3172;3172
594;"Sagrada Familia";5404;5404
594;"Sagrada Familia";5407;9548
594;"Sagrada Familia";5410;5410
594;"Sagrada Familia";1863;1863
594;"Sagrada Familia";5297;5297
594;"Sagrada Familia";5391;5391
594;"Sagrada Familia";3849;3849
594;"Sagrada Familia";1680;1680
594;"Sagrada Familia";1223;1223
594;"Sagrada Familia";954;954
594;"Sagrada Familia";1746;1746
594;"Sagrada Familia";5172;5172
594;"Sagrada Familia";1840;1840
594;"Sagrada Familia";2201;2201
594;"Sagrada Familia";3850;3850
594;"Sagrada Familia";5176;5176
594;"Sagrada Familia";1827;1827
594;"Sagrada Familia";5171;5171
594;"Sagrada Familia";340;340
594;"Sagrada Familia";1498;1498
594;"Sagrada Familia";3183;3183
594;"Sagrada Familia";5170;5170
594;"Sagrada Familia";5307;5307
594;"Sagrada Familia";3852;3852
594;"Sagrada Familia";5280;5280
594;"Sagrada Familia";5296;5296
594;"Sagrada Familia";4501;4501
594;"Sagrada Familia";1645;1645
594;"Sagrada Familia";754;754
594;"Sagrada Familia";5281;5281
594;"Sagrada Familia";446;446
594;"Sagrada Familia";5173;5173
594;"Sagrada Familia";4606;4606
594;"Sagrada Familia";7089;7943
594;"Sagrada Familia";423;423
594;"Sagrada Familia";5279;5279
594;"Sagrada Familia";1009;1009
594;"Sagrada Familia";2812;2812
594;"Sagrada Familia";1841;1841
594;"Sagrada Familia";5192;5192
594;"Sagrada Familia";1399;1399
595;"sagrado corazón";2901;2901
595;"sagrado corazón";2759;2759
596;"Sagrado Rostro";5986;5986
597;"Salamanca";4347;4347
598;"Salvación";3098;3098
599;"San Agustin y Santa Teresa";5140;5140
600;"San Felipe Neri";2915;2915
601;"San Francisco";4;4
601;"San Francisco";2714;2714
601;"San Francisco";5688;5688
601;"San Francisco";5692;5692
601;"San Francisco";1570;1570
601;"San Francisco";5693;5693
601;"San Francisco";1221;1221
602;"San Francisco de Asis";3706;3706
602;"San Francisco de Asis";1;1889
603;"San Francisco Javier";2917;2917
603;"San Francisco Javier";5531;5531
603;"San Francisco Javier";931;931
604;"San Gabriel arcangel";3603;3603
604;"San Gabriel arcangel";8277;9131
604;"San Gabriel arcangel";732;732
604;"San Gabriel arcangel";4299;4299
604;"San Gabriel arcangel";4432;4432
604;"San Gabriel arcangel";7121;7975
604;"San Gabriel arcangel";8161;9015
604;"San Gabriel arcangel";1146;1146
604;"San Gabriel arcangel";1137;1137
604;"San Gabriel arcangel";3602;3602
604;"San Gabriel arcangel";479;479
604;"San Gabriel arcangel";4466;4466
604;"San Gabriel arcangel";1454;1454
605;"San Ignacio";609;609
606;"San Ignacio de Loyola";931;931
606;"San Ignacio de Loyola";2217;2217
607;"San Ignacio de Loyola/San Francisco Javier/Santa Gertrudis?";4606;4606
608;"San Jerónimo";5675;5675
608;"San Jerónimo";2521;2521
609;"San Joaquin";4420;4420
609;"San Joaquin";8085;8939
609;"San Joaquin";4414;4414
610;"San Joaquín";1827;1827
610;"San Joaquín";1332;1332
610;"San Joaquín";8133;8987
611;"San Joaquin y Santa Ana";5144;5144
612;"San Joaquín y Santa Ana/Esconchado";4920;4920
613;"San Joaquín/Aureolas y traje con hojilla de oro";925;925
613;"San Joaquín/Aureolas y traje con hojilla de oro";1414;1414
613;"San Joaquín/Aureolas y traje con hojilla de oro";8242;9096
614;"San Joaquín/Joven";3183;3183
615;"San José";5530;5530
615;"San José";773;773
615;"San José";2704;2704
615;"San José";421;421
615;"San José";665;665
615;"San José";5648;5648
615;"San José";404;404
615;"San José";455;455
615;"San José";473;473
615;"San José";2849;2849
615;"San José";5446;5446
615;"San José";2847;2847
615;"San José";5531;5531
615;"San José";2845;2845
615;"San José";2853;2853
615;"San José";503;503
615;"San José";2852;2852
615;"San José";1623;1623
615;"San José";2851;2851
615;"San José";2850;2850
615;"San José";4469;4469
615;"San José";475;475
615;"San José";4616;4616
615;"San José";3696;3696
615;"San José";936;936
615;"San José";3766;3766
615;"San José";3790;3790
615;"San José";3800;3800
615;"San José";4647;4647
615;"San José";3851;3851
615;"San José";3163;3163
615;"San José";4624;4624
615;"San José";3366;3366
615;"San José";4475;4475
615;"San José";4471;4471
615;"San José";4470;4470
615;"San José";4464;4464
615;"San José";4275;4275
615;"San José";4461;4461
615;"San José";4458;4458
615;"San José";4457;4457
615;"San José";1022;1022
615;"San José";2846;2846
615;"San José";1416;1416
615;"San José";4973;4973
615;"San José";4972;4972
615;"San José";4964;4964
615;"San José";4961;4961
615;"San José";4925;4925
615;"San José";4924;4924
615;"San José";4923;4923
615;"San José";1268;1268
615;"San José";4825;4825
615;"San José";3368;3368
615;"San José";1393;1393
615;"San José";4785;4785
615;"San José";4765;4765
615;"San José";3189;3189
615;"San José";1340;1340
615;"San José";3288;3288
615;"San José";4701;4701
615;"San José";826;826
615;"San José";1699;1699
615;"San José";1727;1727
615;"San José";7125;7979
615;"San José";1867;1867
615;"San José";329;329
615;"San José";8143;8997
615;"San José";8105;8959
615;"San José";8023;8877
615;"San José";2250;2250
615;"San José";8086;8940
615;"San José";8170;9024
615;"San José";8090;8944
615;"San José";8021;8875
615;"San José";2295;2295
615;"San José";8089;8943
615;"San José";2297;2297
615;"San José";374;374
615;"San José";8088;8942
615;"San José";8087;8941
615;"San José";2848;2848
615;"San José";8051;8905
615;"San José";2476;2476
615;"San José";2471;2471
615;"San José";8217;9071
615;"San José";8408;9262
615;"San José";8407;9261
615;"San José";8140;8994
615;"San José";8249;9103
615;"San José";8562;9416
615;"San José";6064;6064
615;"San José";2079;4918
615;"San José";8226;9080
615;"San José";2472;2472
615;"San José";2474;2474
615;"San José";8203;9057
615;"San José";8174;9028
615;"San José";148;148
615;"San José";6074;6074
615;"San José";8281;9135
615;"San José";8349;9203
615;"San José";26;26
616;"San Juan Bauitsta/ Angel";5397;5397
616;"San Juan Bauitsta/ Angel";5391;5391
617;"San Juan Bautista";919;919
617;"San Juan Bautista";8170;9024
618;"San Juan bautista Niño";2282;2282
618;"San Juan bautista Niño";2747;2747
619;"San Juan Bautista y Santa Isabel";4809;4809
620;"San Juan Bautista/ Espiritu santo";5646;5646
621;"San Luis gonzaga";609;609
622;"San Miguel";5556;5556
622;"San Miguel";3919;3919
623;"San Miguel Arcángel";475;475
623;"San Miguel Arcángel";1799;1799
623;"San Miguel Arcángel";3800;3800
623;"San Miguel Arcángel";8051;8905
624;"San Nicolás de Tolentino";7108;7962
625;"San Pedro";858;858
625;"San Pedro";843;843
625;"San Pedro";921;921
625;"San Pedro";870;870
626;"San Pedro Apostol";6040;6040
626;"San Pedro Apostol";2243;2243
626;"San Pedro Apostol";1749;1749
626;"San Pedro Apostol";1914;1914
627;"San Zacarías";8249;9103
628;"Sangre de Cristo";5705;5705
628;"Sangre de Cristo";922;922
628;"Sangre de Cristo";3931;3931
628;"Sangre de Cristo";2197;2197
628;"Sangre de Cristo";3895;3895
628;"Sangre de Cristo";4672;4672
628;"Sangre de Cristo";3771;3771
628;"Sangre de Cristo";2224;2224
628;"Sangre de Cristo";3710;3710
628;"Sangre de Cristo";8054;8908
628;"Sangre de Cristo";5704;5704
628;"Sangre de Cristo";5703;5703
628;"Sangre de Cristo";5702;5702
628;"Sangre de Cristo";4719;4719
628;"Sangre de Cristo";5983;5983
629;"Santa Ana";1313;1313
629;"Santa Ana";8132;8986
629;"Santa Ana";1841;1841
629;"Santa Ana";1840;1840
630;"Santa Ana y San Joaquín";3735;3735
630;"Santa Ana y San Joaquín";3357;3357
630;"Santa Ana y San Joaquín";5167;5167
631;"Santa Ana/Aureolas y trajes con hojilla de oro";8241;9095
632;"Santa Ana/Mina";4480;4480
633;"Santa bebe del costado de cristo";391;391
633;"Santa bebe del costado de cristo";390;390
634;"Santa Brígida";2651;2651
635;"Santa Caralina de Siena";4729;4729
635;"Santa Caralina de Siena";4728;4728
636;"Santa Catalina de Siena";4722;4722
636;"Santa Catalina de Siena";4724;4724
636;"Santa Catalina de Siena";4719;4719
636;"Santa Catalina de Siena";4715;4715
636;"Santa Catalina de Siena";8545;9399
637;"Santa Cecilia";2219;2219
638;"Santa con emblemas";3806;3806
638;"Santa con emblemas";5559;5559
639;"Santa en oración";4674;4674
640;"Santa Gertrudis la Magna";6012;6012
640;"Santa Gertrudis la Magna";6010;6010
640;"Santa Gertrudis la Magna";1259;1259
640;"Santa Gertrudis la Magna";3632;3632
640;"Santa Gertrudis la Magna";4839;4839
640;"Santa Gertrudis la Magna";362;362
640;"Santa Gertrudis la Magna";1619;1619
640;"Santa Gertrudis la Magna";3812;3812
640;"Santa Gertrudis la Magna";1489;1489
640;"Santa Gertrudis la Magna";1152;1152
640;"Santa Gertrudis la Magna";1488;1488
640;"Santa Gertrudis la Magna";2440;2440
640;"Santa Gertrudis la Magna";5481;5481
640;"Santa Gertrudis la Magna";6011;6011
641;"Santa Isabel y San Juan Bautista";1494;1494
642;"Santa Isabel, San Zacarías y San Juan Bautista";1804;1804
643;"Santa Niña";4667;4667
643;"Santa Niña";1398;1398
644;"Santa Rita de Casia";4517;4517
644;"Santa Rita de Casia";1274;1274
645;"Santa Rosa corta su cabello";5567;5567
646;"Santa Rosa de Lima";4689;4689
646;"Santa Rosa de Lima";2649;2649
646;"Santa Rosa de Lima";3342;3342
646;"Santa Rosa de Lima";2652;2652
646;"Santa Rosa de Lima";4690;4690
646;"Santa Rosa de Lima";4692;4692
646;"Santa Rosa de Lima";4693;4693
646;"Santa Rosa de Lima";3559;3559
646;"Santa Rosa de Lima";4691;4691
646;"Santa Rosa de Lima";3560;3560
646;"Santa Rosa de Lima";2651;2651
646;"Santa Rosa de Lima";3806;3806
646;"Santa Rosa de Lima";4688;4688
646;"Santa Rosa de Lima";2650;2650
646;"Santa Rosa de Lima";2636;2636
646;"Santa Rosa de Lima";394;394
646;"Santa Rosa de Lima";1709;1709
646;"Santa Rosa de Lima";2640;2640
646;"Santa Rosa de Lima";2067;2067
646;"Santa Rosa de Lima";2639;2639
646;"Santa Rosa de Lima";2641;7762
646;"Santa Rosa de Lima";2637;7750
646;"Santa Rosa de Lima";2642;2642
646;"Santa Rosa de Lima";2635;2635
646;"Santa Rosa de Lima";2634;2634
646;"Santa Rosa de Lima";2633;2633
646;"Santa Rosa de Lima";390;390
646;"Santa Rosa de Lima";2632;7524
646;"Santa Rosa de Lima";389;389
646;"Santa Rosa de Lima";391;391
646;"Santa Rosa de Lima";4694;4694
646;"Santa Rosa de Lima";1710;1710
646;"Santa Rosa de Lima";2648;2648
646;"Santa Rosa de Lima";2647;2647
646;"Santa Rosa de Lima";395;395
646;"Santa Rosa de Lima";2646;2646
646;"Santa Rosa de Lima";392;392
646;"Santa Rosa de Lima";4687;4687
646;"Santa Rosa de Lima";3706;3706
646;"Santa Rosa de Lima";4686;4686
646;"Santa Rosa de Lima";4685;4685
646;"Santa Rosa de Lima";4684;4684
646;"Santa Rosa de Lima";4683;4683
646;"Santa Rosa de Lima";393;393
646;"Santa Rosa de Lima";2643;2643
646;"Santa Rosa de Lima";2644;2644
646;"Santa Rosa de Lima";5586;5586
646;"Santa Rosa de Lima";6016;6016
646;"Santa Rosa de Lima";5557;5557
646;"Santa Rosa de Lima";2353;2353
646;"Santa Rosa de Lima";5571;5571
646;"Santa Rosa de Lima";5556;5556
646;"Santa Rosa de Lima";5588;5588
646;"Santa Rosa de Lima";5565;5565
646;"Santa Rosa de Lima";5587;5587
646;"Santa Rosa de Lima";5559;5559
646;"Santa Rosa de Lima";2898;2898
646;"Santa Rosa de Lima";5585;5585
646;"Santa Rosa de Lima";2630;2630
646;"Santa Rosa de Lima";2654;2654
646;"Santa Rosa de Lima";1427;1427
646;"Santa Rosa de Lima";4971;4971
646;"Santa Rosa de Lima";1429;1429
646;"Santa Rosa de Lima";2655;2655
646;"Santa Rosa de Lima";1461;1461
646;"Santa Rosa de Lima";3334;3334
646;"Santa Rosa de Lima";582;582
646;"Santa Rosa de Lima";5568;5568
646;"Santa Rosa de Lima";5569;5569
646;"Santa Rosa de Lima";2274;2274
646;"Santa Rosa de Lima";1546;1546
646;"Santa Rosa de Lima";6051;6051
646;"Santa Rosa de Lima";2684;4059
646;"Santa Rosa de Lima";2656;2656
646;"Santa Rosa de Lima";5584;5584
646;"Santa Rosa de Lima";5566;5566
646;"Santa Rosa de Lima";5567;5567
646;"Santa Rosa de Lima";2443;2443
646;"Santa Rosa de Lima";5570;5570
647;"Santa Rosa rechaza pretendiente";5584;5584
647;"Santa Rosa rechaza pretendiente";5566;5566
648;"Santa Rosalía";6018;6018
648;"Santa Rosalía";1351;1351
648;"Santa Rosalía";3898;3898
648;"Santa Rosalía";3237;3237
648;"Santa Rosalía";6019;6019
649;"Santa Teresa de Jesús";2651;2651
650;"Santas";222;222
650;"Santas";223;223
650;"Santas";221;221
650;"Santas";220;220
650;"Santas";219;219
651;"santas órdenes femininas";3902;3902
652;"Santisima Trinidad";154;154
652;"Santisima Trinidad";2192;2192
653;"Santo con hermana";4713;4713
654;"Santo Domingo";2643;2643
654;"Santo Domingo";478;478
654;"Santo Domingo";7202;8056
655;"Santo Domingo y San Francisco";2326;2326
656;"Santo Tomas e Indigenas";2682;2682
657;"Santos";217;217
657;"Santos";218;218
657;"Santos";213;213
657;"Santos";214;214
657;"Santos";216;216
657;"Santos";215;215
658;"Santos Fundadores";5507;5507
658;"Santos Fundadores";4378;4378
658;"Santos Fundadores";4388;4388
658;"Santos Fundadores";1914;1914
658;"Santos Fundadores";4383;4383
658;"Santos Fundadores";1103;1103
658;"Santos Fundadores";5510;5510
658;"Santos Fundadores";4363;4363
658;"Santos Fundadores";4385;4385
658;"Santos Fundadores";1108;1108
658;"Santos Fundadores";4440;4440
658;"Santos Fundadores";4384;5496
658;"Santos Fundadores";4387;4387
658;"Santos Fundadores";6122;6122
658;"Santos Fundadores";621;621
658;"Santos Fundadores";899;899
658;"Santos Fundadores";912;3244
658;"Santos Fundadores";890;5508
658;"Santos Fundadores";6040;6040
658;"Santos Fundadores";4970;4970
658;"Santos Fundadores";829;829
658;"Santos Fundadores";252;252
658;"Santos Fundadores";819;819
658;"Santos Fundadores";284;284
658;"Santos Fundadores";308;308
658;"Santos Fundadores";4640;4640
658;"Santos Fundadores";622;622
658;"Santos Fundadores";1102;1102
658;"Santos Fundadores";4638;4638
658;"Santos Fundadores";612;612
658;"Santos Fundadores";1091;1091
658;"Santos Fundadores";1092;1092
658;"Santos Fundadores";1093;1093
658;"Santos Fundadores";5379;5379
658;"Santos Fundadores";1094;1094
658;"Santos Fundadores";1095;1095
658;"Santos Fundadores";1100;1100
658;"Santos Fundadores";1101;1101
658;"Santos Fundadores";3103;3103
658;"Santos Fundadores";962;962
658;"Santos Fundadores";1940;1940
658;"Santos Fundadores";2446;2446
658;"Santos Fundadores";3177;3177
658;"Santos Fundadores";3176;3176
658;"Santos Fundadores";2931;2931
658;"Santos Fundadores";2449;2449
658;"Santos Fundadores";3178;3178
658;"Santos Fundadores";2448;2448
658;"Santos Fundadores";2452;2452
658;"Santos Fundadores";2923;2923
658;"Santos Fundadores";2447;2447
658;"Santos Fundadores";1823;6123
658;"Santos Fundadores";2925;2925
658;"Santos Fundadores";3108;3108
658;"Santos Fundadores";3068;3068
658;"Santos Fundadores";2915;2915
658;"Santos Fundadores";2000;2000
658;"Santos Fundadores";1728;1728
658;"Santos Fundadores";1962;1962
658;"Santos Fundadores";2575;2575
658;"Santos Fundadores";3643;3643
658;"Santos Fundadores";1969;1969
658;"Santos Fundadores";2450;2450
658;"Santos Fundadores";1749;1749
658;"Santos Fundadores";2917;2917
658;"Santos Fundadores";2290;2290
658;"Santos Fundadores";1560;1560
658;"Santos Fundadores";2903;2903
658;"Santos Fundadores";2256;2256
658;"Santos Fundadores";1970;1970
658;"Santos Fundadores";1960;1960
658;"Santos Fundadores";1271;1271
658;"Santos Fundadores";1913;1913
658;"Santos Fundadores";4346;4346
658;"Santos Fundadores";3019;3019
658;"Santos Fundadores";1928;1928
658;"Santos Fundadores";1821;1821
658;"Santos Fundadores";1822;1822
658;"Santos Fundadores";4347;4347
658;"Santos Fundadores";2837;2837
658;"Santos Fundadores";2902;2902
658;"Santos Fundadores";2444;2444
658;"Santos Fundadores";4361;4361
658;"Santos Fundadores";4350;4350
658;"Santos Fundadores";4348;5494
658;"Santos Fundadores";2424;2424
658;"Santos Fundadores";4349;5493
658;"Santos Fundadores";3023;3023
658;"Santos Fundadores";2445;2445
658;"Santos Fundadores";4362;4362
658;"Santos Fundadores";2893;2893
658;"Santos Fundadores";1939;1939
658;"Santos Fundadores";4338;4338
658;"Santos Fundadores";4339;4339
658;"Santos Fundadores";4340;4340
658;"Santos Fundadores";4341;4341
658;"Santos Fundadores";4342;4342
658;"Santos Fundadores";3046;3046
658;"Santos Fundadores";4343;4343
658;"Santos Fundadores";3065;3065
658;"Santos Fundadores";3064;3064
658;"Santos Fundadores";4345;5490
659;"Santos jesuitas";1092;1092
660;"SEA";215;215
661;"Sello JHS";308;308
662;"Sentencia Jesús";3161;3161
662;"Sentencia Jesús";2299;2299
662;"Sentencia Jesús";350;350
664;"Serpiente/demonio";5302;5302
664;"Serpiente/demonio";2795;2795
665;"Sevilla";3896;3896
666;"Sibila";1856;1856
666;"Sibila";1857;1857
666;"Sibila";5979;5979
666;"Sibila";1858;1858
666;"Sibila";5980;5980
666;"Sibila";1859;1859
666;"Sibila";1855;1855
666;"Sibila";1860;1860
666;"Sibila";1240;1240
666;"Sibila";1242;1242
666;"Sibila";1241;1241
666;"Sibila";1236;1236
666;"Sibila";8549;9403
666;"Sibila";1232;1232
666;"Sibila";6041;6041
666;"Sibila";8550;9404
666;"Sibila";1231;1231
666;"Sibila";1237;1237
666;"Sibila";1238;1238
666;"Sibila";8548;9402
666;"Sibila";1235;1235
666;"Sibila";1234;1234
666;"Sibila";8551;9405
666;"Sibila";1233;1233
666;"Sibila";1239;1239
667;"Silla/Trono sobre asno";2956;2956
668;"símbolos de la pasión";3125;3125
668;"símbolos de la pasión";4844;4844
668;"símbolos de la pasión";3911;3911
668;"símbolos de la pasión";5177;5177
668;"símbolos de la pasión";3934;3934
668;"símbolos de la pasión";2901;2901
669;"Símbolos marianos";2308;2308
669;"Símbolos marianos";2718;2718
670;"símbolos pasión";700;700
670;"símbolos pasión";1638;1638
670;"símbolos pasión";1150;1150
670;"símbolos pasión";703;703
671;"Simio rey";5922;5922
672;"Simios";8614;9468
673;"Sócrates";5921;5921
674;"Sol y Luna";1022;1022
675;"Sombrero de plumas";8277;9131
676;"Sombrero María, aureolsa doradas";3154;3154
677;"Sueño";329;329
677;"Sueño";4924;4924
677;"Sueño";6064;6064
677;"Sueño";1727;1727
677;"Sueño";8021;8875
677;"Sueño";4923;4923
679;"Taller";3301;3301
679;"Taller";754;754
679;"Taller";4809;4809
679;"Taller";3121;3121
679;"Taller";8556;9410
679;"Taller";5170;5170
679;"Taller";947;947
679;"Taller";5397;5397
679;"Taller";5391;5391
679;"Taller";5401;5401
679;"Taller";5169;5169
679;"Taller";5168;5168
679;"Taller";3850;3850
679;"Taller";5413;5413
679;"Taller";2750;2750
679;"Taller";5163;5163
679;"Taller";8285;9139
679;"Taller";5171;5171
679;"Taller";5172;5172
679;"Taller";3298;3298
679;"Taller";5173;5173
679;"Taller";2852;2852
679;"Taller";5167;5167
680;"Tambor";4533;4533
681;"Tentación";4670;4670
682;"Tiara imperial y llaves de San Pedro";2853;2853
683;"Tiempo";5923;5923
683;"Tiempo";2225;2225
683;"Tiempo";4254;4254
684;"Tierra Santa";4348;5494
685;"Torre";5826;5826
686;"Tortuga";5925;5925
687;"Torturas";1440;1440
687;"Torturas";5683;5683
687;"Torturas";664;664
688;"Torturas y pecados";4402;9519
689;"Torturas, Indígenas y demonios";1501;1501
690;"Torturas, Pecados";4386;4386
690;"Torturas, Pecados";2118;2118
691;"Trabajo";2640;2640
691;"Trabajo";4690;4690
692;"Traje colonial";1129;1129
692;"Traje colonial";7094;7948
693;"Traje colonial/reyes";1146;1146
693;"Traje colonial/reyes";4466;4466
694;"Traje medieval";8285;9139
695;"Traje renancetista/Detalle";8037;8891
696;"Traje y sombrero";4533;4533
697;"Traje y sombrero renacentista de la Virgen";2955;2955
698;"Trajes con estampados de flores";148;148
699;"Trajes españoles";8556;9410
700;"Trajes moriscos/renacentistas";2116;2116
701;"Trajes renacentistas/corona de flores de María";5305;5305
702;"Trajes renacentistas/corona de María";5306;5306
703;"Transfiguración";2647;2647
703;"Transfiguración";2648;2648
703;"Transfiguración";8548;9402
704;"Transfiguración del rostro";2646;2646
705;"Trifacial";5374;5374
705;"Trifacial";1534;1534
705;"Trifacial";3927;3927
705;"Trifacial";5373;5373
705;"Trifacial";615;615
706;"Trinidad";5378;5378
706;"Trinidad";6074;6074
706;"Trinidad";1761;1761
706;"Trinidad";8078;8932
706;"Trinidad";6030;6030
706;"Trinidad";356;356
706;"Trinidad";5379;5379
706;"Trinidad";1534;1534
706;"Trinidad";2218;2218
706;"Trinidad";2759;2759
706;"Trinidad";2219;2219
706;"Trinidad";2217;2217
706;"Trinidad";2756;2756
706;"Trinidad";2210;2210
706;"Trinidad";2503;2503
706;"Trinidad";2749;2749
706;"Trinidad";6029;6029
706;"Trinidad";1475;1475
706;"Trinidad";1536;1536
706;"Trinidad";2713;2713
706;"Trinidad";2762;2762
706;"Trinidad";1656;1656
706;"Trinidad";6028;6028
706;"Trinidad";2755;2755
706;"Trinidad";3035;3035
706;"Trinidad";1465;1465
706;"Trinidad";5279;5279
706;"Trinidad";3749;3749
706;"Trinidad";3725;3725
706;"Trinidad";3700;3700
706;"Trinidad";3635;3635
706;"Trinidad";8287;9141
706;"Trinidad";5139;5139
706;"Trinidad";954;954
706;"Trinidad";4710;4710
706;"Trinidad";5280;5280
706;"Trinidad";3327;3327
706;"Trinidad";3325;3325
706;"Trinidad";5374;5374
706;"Trinidad";833;833
706;"Trinidad";3283;3283
706;"Trinidad";1969;1969
706;"Trinidad";1338;1338
706;"Trinidad";834;834
